Pitch_id,Season_id,Total_speech_segments,Total_speech_segments_ENTRE,Total_speech_segments_INVES,Total_questions_INVES,Season_ID,Beauty_score,Age,BMI,GenderFemale,GenderMale,GenderMixedTeam,EthnicityBlack,EthnicityWhite,EthnicityAsian,EthnicityMixedTeam,IndustryChildrenEducation,IndustryFashionBeauty,IndustryFitnessSportsOutdoors,IndustryFoodandBeverage,IndustryHealthWellnessCleaning,IndustryLifestyleHome,IndustrySoftwareTech,IndustryPetProducts,IndustryOther,Revenue_ModelProductionTransacti,Revenue_ModelSubscriptionmodel,Revenue_ModelRentalorleasingmode,Revenue_ModelOther,Retail_EcommerceRetail,Retail_EcommerceOnline,Retail_EcommerceBothNone,Has_PatentYES,Has_PatentINPROGRESS,Has_PatentNO,Num_of_Presenters,Has_Debt,Seasonal,Num_of_Sales_Last_Year_USD,Num_of_Sales_Last_Year_USD_resc,Asked_Amount_USD,Asked_Equity_PCT,DV_Received_Offer,DV_Close_Deal,DV_Deal_Valuation_Divided_by_Ini,DV_Royalty_Deal,DV_Loan_Deal,DV_Num_Sharks_that_Closed_Deal,DV_Deal_Amount_USD,DV_Deal_Equity_PCT,DV_Deal_Valuation,DV_Updated_in_later_Episode,VOICE_pitch_avg_ENTRE_ALL,VOICE_harmonicity_avg_ENTRE_ALL,VOICE_jitter_avg_ENTRE_ALL,VOICE_shimmer_avg_ENTRE_ALL,VOICE_tempo_avg_ENTRE_ALL,VOICE_loudness_avg_ENTRE_ALL,VOICE_articulationrate_ENTRE_ALL,VOICE_neutral_avg_ENTRE_ALL,VOICE_calm_avg_ENTRE_ALL,VOICE_happy_avg_ENTRE_ALL,VOICE_sad_avg_ENTRE_ALL,VOICE_angry_avg_ENTRE_ALL,FACE_smiling_avg_ENTRE_ALL,FACE_happy_avg_ENTRE_ALL,FACE_neutral_avg_ENTRE_ALL,FACE_sad_avg_ENTRE_ALL,FACE_angry_avg_ENTRE_ALL,TEXT_financial_sent_ENTRE_ALL,TEXT_generic_sent_ENTRE_ALL,TEXT_happy_avg_ENTRE_ALL,TEXT_sadness_avg_ENTRE_ALL,TEXT_anger_avg_ENTRE_ALL,TEXT_trust_avg_ENTRE_ALL,TEXT_conflict_avg_ENTRE_ALL,TEXT_socialsupport_avg_ENTRE_ALL,TEXT_similarity_avg_ENTRE_ALL,TEXT_respect_avg_ENTRE_ALL,TEXT_knowledge_avg_ENTRE_ALL,TEXT_power_avg_ENTRE_ALL,TEXT_fun_avg_ENTRE_ALL,TEXT_identity_avg_ENTRE_ALL,TEXT_romance_avg_ENTRE_ALL,TEXT_LD_mtld_ENTRE_ALL,TEXT_LS_word_ENTRE_ALL,TEXT_uncertainty_ENTRE_ALL_D1,VOICE_pitch_avg_INVES_ALL,VOICE_harmonicity_avg_INVES_ALL,VOICE_tempo_avg_INVES_ALL,VOICE_articulationrate_avg_INVES,VOICE_neutral_avg_INVES_ALL,VOICE_calm_avg_INVES_ALL,VOICE_happy_avg_INVES_ALL,VOICE_sad_avg_INVES_ALL,VOICE_angry_avg_INVES_ALL,FACE_smiling_avg_INVES_ALL,FACE_happy_avg_INVES_ALL,FACE_neutral_avg_INVES_ALL,FACE_sad_avg_INVES_ALL,FACE_angry_avg_INVES_ALL,TEXT_financial_sent_INVES_ALL,TEXT_generic_sent_INVES_ALL,TEXT_happy_avg_INVES_ALL,TEXT_sadness_avg_INVES_ALL,TEXT_anger_avg_INVES_ALL,TEXT_trust_avg_INVES_ALL,TEXT_conflict_avg_INVES_ALL,TEXT_socialsupport_avg_INVES_ALL,TEXT_similarity_avg_INVES_ALL,TEXT_respect_avg_INVES_ALL,TEXT_knowledge_avg_INVES_ALL,TEXT_power_avg_INVES_ALL,TEXT_fun_avg_INVES_ALL,TEXT_identity_avg_INVES_ALL,TEXT_romance_avg_INVES_ALL,TEXT_LD_mltd_INVES_ALL,TEXT_LS_word_INVES_ALL,TEXT_uncertainty_INVES_ALL_D1
S06E21P03,6,58,21,37,11,6,71.48365,25.453453,27.552811,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,149000,1.49,100000,20,1,1,1,0,0,2,100000,20,500000,0,210.16335,5.1859198,.029196836,.16127785,120.34193,-18.787783,4.3581638,0,100,0,0,0,54.116474,.015741741,.47622374,.0033678676,69.239723,.0010764075,.13257155,65.146469,2.289536,26.381205,4.0365191,18.16095,18.127975,1.7231646,10.027152,85.271202,26.649937,16.492025,9.0900631,1.3708861,.34433815,9609.7705,2,154.40077,5.2229996,129.63089,4.049273,0,99.999939,.000037307691,.000024615385,0,49.469131,1.5999321,3.8556888,1.1236353,52.550476,.059480567,.302457,61.235405,1.2246497,22.394405,7.7290769,13.348731,20.589462,10.785115,11.516039,77.635345,18.312923,6.8607306,13.742538,5.8565001,.24344508,9255.1279,1
S06E21P04,6,75,28,47,14,6,57.164448,41.296875,30.709454,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,150000,1.5,75000,10,1,1,.5,0,0,1,75000,20,375000,0,198.1936,5.6654334,.027683506,.16058762,117.54986,-18.506338,4.1310959,0,100,0,0,0,10.889058,.52610183,1.2123125,.80304861,10.242582,-.018037032,.15977623,49.538738,9.4658337,32.717472,7.3477836,11.291959,20.931702,2.1834021,6.6723709,53.466339,8.9839172,8.3294334,6.6254125,1.8539175,.39306861,10093.647,2,159.55061,5.1112785,110.40047,3.9248574,0,99.86689,.10094817,.000054109591,.032110501,13.728115,2.0680022,2.9717968,1.2618127,16.284239,.011125849,.10139136,61.947262,1.7309281,28.901173,6.2400227,22.580799,14.240479,8.6847944,9.7689495,83.064911,18.082695,3.2027168,4.9047489,2.4105022,.4872272,10512.742,5
S06E22P01,6,44,10,34,8,6,55.986526,45.948051,33.768314,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1400000,14,150000,20,1,1,.80000001,0,0,1,150000,25,600000,1,156.97107,6.5424275,.030591538,.13733231,116.78897,-19.188023,4.2710271,0,100,0,0,0,65.50499,10.11122,.66283119,41.1003,31.793196,.03651242,.26976526,60.141918,9.635354,25.146191,1.4888462,8.6470766,11.384539,2.9069231,2.7326922,88.16008,26.284,3.7734616,2.9052308,1.2956154,.52243072,9852.0703,3,149.06454,5.3913465,120.73193,4.211555,0,99.999077,9.9009901e-07,.0009247525,0,10.61953,8.903183,4.39538,.76358604,13.416554,.045297161,.18242967,62.890553,1.8873665,27.365686,11.78599,13.511386,19.62505,6.2645545,12.686683,73.055244,20.208763,6.9629207,27.228615,2.0715842,.2428766,10440.935,2
S06E22P02,6,59,18,41,14,6,67.160278,24.914545,26.982428,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3250000,32.5,650000,5,1,1,1,0,0,2,650000,5,13000000,0,140.73325,5.8424435,.031997681,.15146159,117.82713,-19.107109,3.9630766,0,100,0,0,0,26.191164,3.8451402,14.916862,.12015424,11.529668,.080232903,.46762839,74.610062,3.4509411,13.826879,1.175894,11.964768,12.696027,10.004636,12.060199,87.8955,25.232882,.87715232,1.9389073,.8423841,.64480108,11349.838,5,142.49985,4.6172671,119.72942,3.873076,0,99.999954,.000045730027,2.2038566e-06,5.5096416e-07,20.34413,3.4868269,5.3970408,.66265613,22.857672,.047617432,.35477906,66.274757,1.3782911,25.208071,5.5067492,9.8258953,14.620358,2.909945,5.2456751,84.91391,47.791847,2.8814049,6.7821765,1.8926171,.49136052,11987.915,4
S06E22P03,6,44,20,24,9,6,70.942833,31.265306,32.023018,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,87000,.87,75000,12,1,1,.47999999,0,0,1,75000,25,300000,1,154.05396,5.6517835,.032331146,.15101476,116.39402,-18.82679,4.0220318,0,99.989037,.010111475,.000010928962,.00084043713,7.0133266,1.0614898,.616449,.14920408,15.065878,.049018882,.064344421,62.219063,2.7351398,24.627604,7.4931149,6.8951368,12.949891,4.4917488,7.7711477,87.414154,29.828362,13.598907,7.2087431,1.3820765,.47419718,11621.498,1,137.95206,5.1134729,123.36163,3.8832128,0,99.999992,0,9.9290783e-06,0,11.824191,1.2219481,3.4838245,1.4014013,10.306019,-.071595266,-.10039806,59.243801,2.8912337,29.909817,10.296383,31.630072,16.089575,5.9517021,8.6063833,72.931061,8.361702,4.0073757,13.983617,1.2324114,.26092926,10953.56,3
S06E22P04,6,50,15,35,13,6,65.831001,44.5,28.16655,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,145000,1.45,500000,5,0,0,,,,0,,,,0,210.20757,5.3369694,.027294546,.1659741,121.82376,-18.289577,4.2186146,0,100,0,0,0,19.922501,.039749999,6.3070002,.039749999,7.3990002,.0099676559,.12187862,64.792633,3.1420698,26.589855,6.6189089,15.334545,4.9609547,1.3591363,2.0350909,95.780228,10.208364,.43000001,18.409,.498,.63486618,12168.374,1,155.69052,5.1594276,121.43702,3.8167207,0,100,0,0,0,11.253017,4.1168146,2.8566439,1.4970959,13.04363,-.053954024,-.14122586,61.04686,5.1523876,28.323854,14.257334,34.892334,14.490916,.87495834,10.142167,71.410332,6.7426252,1.0313333,13.180125,.22029166,.39652947,11214.388,5
S06E23P01,6,57,12,45,7,6,57.2505,35.5,29.22385,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,25000,.25,60000,10,1,1,.40000001,0,0,1,60000,25,240000,1,224.56654,5.5102844,.023817094,.16052222,116.80638,-20.592142,4.3898206,0,100,0,0,0,75.128502,.1025,.1165,.0155,56.448502,.052236404,.058069415,67.99897,3.6643627,18.550329,.45820513,6.4537606,22.726751,1.0115385,5.2198291,79.936836,4.2641878,.097179487,6.2105985,.15948717,.38661167,11475.329,5,150.13312,5.1720467,118.71226,3.8226535,0,99.999275,.0003363158,0,.00038763159,24.084417,2.1892152,3.9061909,1.3270527,25.042267,.088515855,.24956198,72.27459,1.6626462,17.734093,13.655869,10.934368,19.150421,2.6081052,8.9670267,82.510681,18.723684,2.0057368,11.762157,1.6555526,.45089838,10554.89,3
S06E23P02,6,34,14,20,6,6,66.624001,26.076576,25.869829,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,800000,8,2000000,14,1,0,,,,0,,,,0,160.74992,5.5926375,.027246982,.1549806,99.340508,-19.561502,4.1526647,0,100,0,0,0,29.885111,.0063986485,.0064301803,.0083671175,30.927265,.0097084949,.14217189,71.72155,3.2351246,19.093647,2.1381896,18.291164,6.6189222,.67560345,3.089612,85.682846,16.853922,4.4642243,2.1599138,.5902586,.65527302,10257.729,3,136.69867,4.5210557,124.31038,3.8523235,0,99.999588,0,0,.00041176472,14.791879,4.1522679,5.1121345,2.2472506,13.815367,.010702134,.21649072,67.947914,3.0740511,24.325075,3.6411765,25.324921,25.701979,.81775403,18.582354,80.648293,25.831017,.3024599,7.6519785,.28171122,.5187881,11547.441,9
S06E23P03,6,40,21,19,7,6,56.253311,33.251785,33.087109,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,17250,.1725,150000,20,0,0,,,,0,,,,0,194.42917,5.4740305,.029806819,.17270409,123.95327,-20.922972,4.030292,0,100,0,0,0,73.669701,.0041785715,.046066072,.0041428572,74.577583,.033523951,.23353571,62.901752,11.729299,18.546125,3.0227728,9.0207729,15.799772,2.6308181,10.487454,76.976822,21.175455,.86045456,5.5805907,.28445455,.42793772,10996.883,1,154.71979,5.0848036,131.4239,3.8350737,0,99.999985,.000012195122,6.0975608e-06,0,16.620701,1.9801639,7.8459139,.77343386,19.16486,-.010278614,-.14909188,64.616875,3.8133168,26.419678,1.4762805,23.316402,8.4937801,9.3046951,18.964085,91.0075,6.8840852,.3264634,4.5511584,1.0893292,.46445319,12737.594,2
S06E23P04,6,82,30,52,20,6,60.759682,42.396843,25.724968,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1100000,11,250000,5,1,0,,,,0,,,,0,154.00114,5.3114181,.031067817,.1614977,117.07307,-18.518621,4.2274628,0,100,0,0,0,.093360439,.094857603,.78492433,.39607766,2.1180716,.04522717,.27940142,70.540947,3.4055874,21.702141,6.865747,14.417586,14.524713,16.208736,9.2305746,79.829155,22.181189,.97022986,3.8693104,.51045978,.40190658,11634.428,9,152.09415,4.7530923,118.81431,3.995286,0,99.999107,0,1.1396012e-06,.00089287752,10.008044,2.5531752,6.8500257,.83988082,14.757886,.020632658,.11443712,61.961037,2.6474912,26.132355,14.157835,25.714586,20.607008,3.6639316,22.597265,74.966354,20.777294,6.198205,15.522079,3.230057,.38254958,11451.299,9
S06E24P01,6,55,20,35,10,6,73.693054,34.225693,26.058659,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,94000,.94,100000,5,1,0,,,,0,,,,0,163.0826,5.423564,.026461886,.14520076,119.98053,-18.741842,3.9132245,.03299132,43.031448,14.510432,40.748714,1.6764468,32.538746,.030061806,.27744028,.93794304,16.743935,.021646602,.32817712,64.031631,2.813046,24.930941,5.1764908,6.3002644,9.6032457,1.3299246,4.3592076,79.665398,11.198981,.79584908,4.7945662,.39709434,.55649716,10240.348,2,174.39937,6.1603727,117.12746,4.0810184,.018438576,80.359726,9.6476822,3.9265862,6.047545,23.131887,5.2460456,5.396585,1.8984238,23.544338,.039116479,-.031947546,61.845875,2.3699939,28.356865,7.1184568,14.518071,12.00451,2.7284865,6.0968843,85.69558,11.951305,2.1939466,5.9249849,2.8256974,.54360646,10869.917,6
S06E24P02,6,34,13,21,10,6,62.550682,25.175982,30.888815,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,775000,7.75,400000,10,0,0,,,,0,,,,0,131.92326,5.1374807,.028874567,.14622024,119.69047,-16.417036,4.4491649,.055306938,71.122719,21.767797,4.6042237,2.4499075,28.732473,1.7890371,.1000379,3.3013973,13.100753,-.016681125,.047156103,64.45739,3.7364161,24.358187,1.1758959,11.616531,10.983931,39.978786,2.9671099,95.996765,5.566185,4.6751447,1.6315029,.021387283,.61651212,10489.806,4,150.17653,6.0797381,116.16535,3.6200738,1.0228028,85.302559,6.7934852,.56066608,6.3204956,15.620205,3.6123488,9.8545256,2.0465214,18.430929,-.031855028,-.071771294,67.580261,1.7198813,22.752548,7.4540558,13.7185,25.198,1.7803888,22.131445,83.105057,2.4952779,12.930166,5.5356112,.92449999,.51555562,12014.048,7
S06E24P03,6,49,17,32,14,6,67.808388,31.851887,31.263041,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,97000,.97000003,100000,20,1,1,.71428603,0,0,1,100000,28,357143,0,223.79247,6.5231833,.022517413,.13485721,125.78577,-17.007988,4.0674872,.04057363,81.427971,17.708321,.13713433,.6859448,8.6083145,.034004983,1.3012846,1.0130664,9.9245691,.0028405152,.22215094,61.165707,2.4314177,30.999758,3.3512936,10.086717,17.523434,17.923532,10.634627,83.933434,19.480249,2.3387563,5.1863184,1.0181094,.53646296,10564.777,1,143.50108,4.9928937,122.21326,4.0746751,.007782653,71.529877,1.6534326,11.811908,14.997,6.1032915,7.5987234,6.7417407,1.6710885,8.4966707,-.033930272,-.2137921,60.965206,1.7870642,27.945322,8.9988775,21.796684,14.251887,6.3543367,10.023061,78.732246,30.91449,9.8808165,13.413215,3.4807143,.44651425,11176.499,4
S06E24P04,6,49,13,36,13,6,52.758251,44.343769,33.362297,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,500000,5,200000,15,0,0,,,,0,,,,0,148.70961,5.3541622,.02833158,.1504041,115.63961,-16.534475,4.2237592,.68010002,63.978725,6.2146058,.22897369,28.897587,25.860472,1.6338443,1.0238792,.29068753,25.006107,.048803721,.34697512,68.396423,5.7221489,20.464981,.5714035,7.7992983,6.7050877,.41274855,2.0594738,88.180351,6.1721053,6.3708773,2.2167251,.088479534,.57701367,11964.36,1,153.4399,5.4354563,125.84547,3.8986647,1.1005784,70.26918,1.9267932,2.6093388,24.094122,5.0368819,2.5991526,1.4636506,.97136706,5.4952483,-.0062133567,-.0094518187,62.620625,2.9449279,27.139482,3.1646068,29.62146,12.17809,19.724016,4.8030901,76.767387,21.622978,.75994384,3.1949718,.63539326,.48788163,12345.081,6
S06E25P01,6,60,22,38,12,6,60.878342,32.177883,30.572165,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,4000,.039999999,150000,20,1,1,.80000001,0,0,1,150000,25,600000,0,212.8784,5.9294982,.021604979,.15400995,124.18474,-18.439795,4.3830109,7.3264513,17.763983,46.877209,8.4266911,19.605671,12.218119,.043749999,.063211538,.59193748,15.834805,.056170218,.19548155,59.651302,4.6739779,28.392756,1.726805,19.944979,22.811369,7.5003319,11.822075,78.284027,4.2043567,.2073859,.75659752,.0097925309,.39979997,11367.898,4,161.54216,4.4308677,117.27854,4.1515598,2.8709514,29.908342,20.677677,10.277523,36.265491,25.303537,3.7680812,4.0705085,1.9761641,26.994568,.040646009,.4655185,65.650932,3.0782001,25.234514,7.8959394,13.357486,16.138536,2.2801106,15.677486,79.226433,28.688204,2.7821822,13.886602,2.2107182,.50479656,10935.858,12
S06E25P02,6,38,18,20,9,6,54.809464,42.171593,31.791428,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,585000,5.8499999,500000,5,1,1,.41666669,0,0,1,500000,12,4166667,0,153.51389,4.9480844,.023665244,.15363841,118.39226,-19.09141,4.2967219,4.063889,52.142597,.2824994,43.50201,.0089664636,10.71788,8.9030476,15.044477,2.3198814,15.614353,.0034356443,.084780604,59.190296,2.0581143,32.401241,3.1265855,8.0994511,9.2976217,.030609757,3.4567072,86.000488,10.870061,.14530487,5.4585366,.010853658,.34605753,11947.62,4,146.28951,4.2414575,115.75538,4.3357306,3.9904366,63.340302,2.6831875,5.4740796,24.512005,9.5174351,7.528614,8.1769714,.80104667,9.0859432,.017675094,.059225619,64.891144,1.5193285,25.156908,4.560565,13.027826,15.228348,2.1347826,4.6156521,81.251656,1.0465652,15.07913,2.003087,.4421739,.56162989,12343.451,6
S06E25P03,6,37,19,18,5,6,58.919186,46.846619,32.971424,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,350000,10,0,0,,,,0,,,,0,174.00615,5.3848319,.027117789,.15581635,120.69046,-19.540001,4.4871101,21.888124,26.625546,8.0713577,36.991173,6.4237881,1.5594397,2.0753369,9.3579559,.10293055,1.042244,.02957342,.42176402,62.953091,2.881274,24.446686,4.0845671,6.9414425,14.463366,.089951925,4.5734615,93.082016,13.998558,.16374999,1.0548558,.11322115,.45757183,11769.121,4,147.89388,4.52705,128.32909,4.2080016,.77994972,68.922745,1.1532876,24.499966,4.6440582,10.2249,5.5549641,4.1263685,3.7420793,16.448631,-.0083399368,-.13682774,67.931076,3.9375687,23.491777,2.2356651,21.723597,11.885221,.54118228,15.11729,92.462662,.52162564,.005763547,9.9026108,.0078325123,.57899761,12409.161,4
S06E25P04,6,58,20,38,14,6,52.828083,51.95845,35.849594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,138000,1.38,600000,25,1,1,.71428591,0,0,3,600000,35,1714286,0,144.10132,5.5639901,.027129674,.15185732,118.99144,-18.915064,4.6599665,20.814625,32.002743,4.7454309,39.224045,3.2131934,2.2825119,6.814868,3.5558691,.11599587,5.0038061,.088607721,.11498868,66.968521,6.5314741,20.454327,5.6915855,17.994837,9.458415,1.6324797,8.9685364,91.114143,10.438293,.17886178,4.4637399,.16191056,.57413191,10451.254,7,155.60339,4.1206131,124.93874,4.1087809,4.4577093,82.014893,3.6714377,5.9780874,3.8778708,5.5615687,5.6682396,7.870883,.67857569,8.0232105,-.021757239,-.012518307,58.663174,4.4433656,27.049597,6.0327306,30.520193,14.638731,2.6912692,8.170846,77.436844,10.356692,2.5121922,4.9356155,2.4424231,.40141723,11564.482,7
S06E26P01,6,61,24,37,8,6,65.955704,24.366667,27.02334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,3000000,30,725000,10,1,1,.57142848,0,0,2,725000,18,4142857,0,207.31897,5.7312188,.025033576,.15108541,119.49384,-19.042757,4.8892579,.0092321169,51.703938,42.779842,.29010364,5.2169003,70.483223,.023233334,.0067416667,2.7488585,64.686035,.088364519,.25136358,77.638725,1.2816898,14.457948,1.7978832,9.4249268,19.104635,8.1686134,9.9845257,84.935402,27.086533,1.205073,1.6898905,1.18573,.60548276,10366.872,2,160.03943,5.1406069,119.72801,4.2565413,.55890244,36.14465,16.765808,30.005486,16.525156,30.925758,1.217399,2.9080436,.67204118,37.374916,.10285871,.29861093,70.27021,5.3635321,17.82934,10.01849,17.620571,21.968857,4.9014692,9.5315514,75.894447,26.346449,4.5721631,10.75302,3.3414693,.32720089,10477.724,5
S06E26P02,6,37,13,24,7,6,57.340527,34.705128,32.956329,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,120000,18,0,0,,,,0,,,,0,162.46844,5.684267,.026329771,.13960534,104.53921,-17.901224,4.4337907,10.237153,86.582275,.86960155,2.2803955,.030563358,11.846475,.044628207,.34766668,.028166667,33.393143,.017349727,.094723903,61.421982,1.5448323,29.618845,.60083967,7.2641983,15.532061,.36778626,3.3395419,88.711754,22.163282,3.1983206,9.4555721,.27305344,.3017469,12107.337,4,157.08577,4.5059986,127.80433,4.2168036,5.7879844,62.768246,1.9036278,27.54557,1.9945719,16.720726,5.303803,9.1426764,.8809545,25.14929,.047206584,.02505294,67.325752,2.3469231,26.168379,.7805047,20.116152,8.8633442,.23839116,2.6724606,90.29789,26.209621,7.2332177,10.926908,.24700315,.61339509,11667.486,7
S06E26P03,6,37,18,19,9,6,62.277737,33.422668,24.88987,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,300000,3,200000,8,1,0,,,,0,,,,0,149.42329,5.7237272,.024381958,.12941907,118.49863,-18.540991,4.4311705,24.893341,57.285717,1.3273762,4.2829256,12.210647,.23283467,3.5112875,.84621131,3.7379494,1.753804,.045025263,.34192032,68.793816,1.9217201,23.075834,5.2083507,11.499175,9.427887,9.5266495,5.0788145,84.428558,44.511959,11.832113,1.3727835,.57268041,.62991071,11104.456,1,140.43713,4.5901132,115.43015,4.0768828,.21513069,73.816589,1.4642417,21.028715,3.4753504,5.6855626,2.8364451,3.977247,1.260843,8.0177822,.028415764,.03614074,71.793678,2.4524803,20.542536,1.0963492,16.604815,17.143122,.62560844,9.6708994,79.05307,24.81365,1.0717989,3.6578307,1.3160317,.53038257,13074.145,4
S06E26P04,6,50,18,32,10,6,56.32111,32.100483,29.885172,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,100000,10,1,1,.66666698,0,0,2,200000,30,666667,0,154.51045,5.5409074,.02525587,.14480324,119.70789,-17.761675,4.0003958,.33151823,31.912945,.13597368,.10002226,67.519554,8.2901678,.35145196,.44799113,.60277563,12.389828,.034303579,.23317455,62.385284,5.3676805,25.855558,2.9424696,8.4942102,12.637328,.0093522267,4.5841293,82.669518,1.6975304,.024210526,6.5499191,.0040485831,.51516688,12059.614,0,143.04509,4.3231373,117.07793,3.9479902,.97133613,85.634666,1.7589772,10.103159,1.5318614,6.5708389,7.025557,6.6576986,5.8728442,8.6807814,-.034550216,.1326773,65.186455,4.3248615,24.240725,5.3279209,22.59193,15.986386,2.7168813,6.9773765,74.53569,19.197624,5.9204454,7.9159408,2.4550991,.36338213,11308.216,3
S06E27P01,6,94,33,61,18,6,64.840202,30.853846,26.964718,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,186000,1.86,5000000,50,1,1,1,0,0,1,5000000,50,10000000,0,226.80727,7.0704689,.020028736,.13066782,128.61977,-20.866684,4.3029361,.27197701,40.948658,17.327097,19.702072,21.750206,13.3369,.097630769,.17903078,.1937,19.856169,.082478054,.36363646,67.769638,1.5936439,23.067123,6.5952873,13.682817,37.199711,4.5897703,12.43592,76.233849,8.17523,6.4479308,9.5381613,2.0060921,.18149613,10895.514,1,186.18858,5.9828954,117.28188,4.2557425,6.9989862,61.524452,14.004169,8.5968056,8.8755922,23.945196,3.2472818,7.4928894,1.7602937,31.788153,.0074726171,-.0026019274,59.630077,2.6723225,26.98139,8.557682,31.865828,22.862892,14.002208,13.480155,75.500328,36.266136,4.5445476,7.0854745,4.0594702,.33549026,11116.119,6
S06E27P02,6,69,17,52,11,6,58.431114,38.458057,30.331665,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,45000,.44999999,150000,20,0,0,,,,0,,,,0,170.98586,7.124217,.021375714,.12623358,119.76718,-20.475386,4.1111612,.00126,36.858761,13.71104,49.013477,.41541427,13.71104,13.71104,.00126,49.013477,.41541427,-.026369411,.18402393,58.635452,4.6412926,27.905642,2.4525001,14.2635,12.838072,1.2512143,7.7150002,81.769287,4.9400001,15.759857,6.8335714,3.0350001,.37747133,10211.393,2,180.44147,6.1480656,120.70935,4.1790109,3.256243,40.19949,12.892369,10.268285,33.383625,7.2141156,4.4516068,7.6406312,1.1699181,8.6452799,.019671327,.042456992,62.739223,2.1421359,28.286781,12.494164,23.864363,17.903456,2.877677,16.677168,75.187675,12.643201,6.5004535,6.5779037,1.8148725,.27157676,11238.19,9
S06E27P03,6,47,19,28,7,6,55.543785,50.315437,30.890606,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,18300,.183,75000,20,1,1,.40404001,0,0,1,50000,33,151515,0,137.51947,6.3642778,.021378646,.13233697,111.56855,-20.796755,4.1919436,26.124878,47.709953,3.1741302,17.02223,5.9687986,12.340379,.1916607,2.2757368,2.4860179,36.114452,.020162031,.21576704,66.913681,6.3169851,22.176922,18.47823,15.245886,15.233802,3.4215624,10.04901,85.211143,7.0004687,.27703124,1.3360938,.24088542,.52378368,12433.326,3,156.30362,5.8333611,130.00957,4.2648969,.95531899,78.404213,5.7961283,2.4326351,12.411688,6.5686984,6.6479812,6.8412485,1.6000391,12.378838,.030587256,.09484943,65.69281,3.8804541,22.821636,7.8873501,47.411098,12.179,2.7992001,4.4818501,85.097649,4.9453502,4.2821999,4.2733998,1.18115,.45961553,12758.678,4
