pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S07E09P01	0	0	0	0	niche market,unclear financials,high risk,novelty product,lack of demonstrated market demand.
S07E09P01	0	0	1	0	niche market,high risk,unclear financials,novelty product,limited appeal
S07E09P03	1	0	0	1	social impact,established retail presence,unique product,emotional appeal,scalable model
S07E09P03	1	0	1	1	social impact,established retail presence,unique product,emotional appeal,clear business model
S07E10P01	0	0	0	0	niche market,entertainment value,product practicality,safety concerns,investor interest
S07E10P01	0	0	1	0	niche market,entertainment value,product practicality,safety concerns,investor interest
S07E10P02	1	1	0	1	trending market,korean beauty popularity,innovative product,clear demonstration,strong pitch,entertainment value.
S07E10P02	1	1	1	1	trending industry,strong presentation,unique product,large market potential,appealing to investor interests.
S07E10P03	0	1	0	1	unclear pitch,confusing team introduction,lack of financial details,unclear unique manufacturing model.
S07E10P03	0	1	1	1	unclear pitch,confusing introduction,lack of financial details,unclear unique manufacturing model.
S07E10P04	0	0	0	1	high valuation,niche market,complex product features,investor skepticism on market size and execution capability.
S07E10P04	0	0	1	1	high valuation,niche market,complex features,unproven demand,investor skepticism.
S07E11P01	0	0	0	1	high price point,niche market,seasonal product,complex technology,additional costs for patterns.
S07E11P01	0	0	1	1	high price point,niche market,seasonal product,competition in holiday lighting market.
S07E11P02	0	0	0	0	novelty item,seasonal,competitive market,niche product
S07E11P02	0	0	1	0	novelty product,niche market,seasonal,competition concerns,investor skepticism.
S07E11P03	0	0	0	1	niche market,scalability concerns,manufacturing complexity,investor interest
S07E11P03	0	0	1	1	niche market,scalability concerns,manufacturing complexity,investor interest
S07E11P04	0	1	0	1	saturated market,product differentiation unclear,potential investor skepticism,demonstration awkwardness
S07E11P04	1	1	1	1	unique product,health-conscious trend,female entrepreneurs,entertainment value,clear problem and innovative solution,reasonable valuation.
S07E12P02	0	0	0	1	negative feedback,taste issues,niche market,investor concerns,lack of enthusiasm.
S07E12P02	0	0	1	1	negative feedback,taste issues,niche market,investor concerns,high equity demand
S07E12P03	1	0	0	1	unique entertainment concept,proven sales growth,scalable business model,high entertainment value,experiential trend.
S07E12P03	1	0	1	1	unique entertainment concept,proven sales growth,scalable business model,high entertainment value.
S07E12P04	0	0	0	1	niche market,limited appeal,unclear differentiation from existing solutions (tie bars),entertainment value moderate but not compelling.
S07E12P04	0	0	1	1	niche market,limited appeal,lack of broad interest,entertainment value moderate,unclear differentiation from existing solutions (tie bars).
S07E13P01	0	0	0	0	unclear value proposition,hygiene concerns,niche market,presentation style,investor skepticism
S07E13P01	0	0	1	0	unclear value proposition,hygiene concerns,unprofessional presentation,investor skepticism,market potential unclear,product differentiation unclear.
S07E13P02	1	0	0	1	social impact,sustainability,subscription model,market demand for healthy products,emotional appeal,clear business model.
S07E13P02	1	0	1	1	social impact,sustainability,subscription model,market demand for eco-friendly products,emotional appeal,clear problem and solution,investor interest in impactful ventures.
S07E13P03	0	1	0	1	niche market,lack of unique value proposition,unclear financials,high competition in beauty products.
S07E13P03	0	1	1	1	niche market,unclear differentiation,product demonstration clarity,investor interest in broader markets.
S07E13P04	0	1	0	1	high valuation,niche market,product differentiation unclear,investor skepticism
S07E13P04	0	1	1	1	high valuation,niche product,unclear market size,lack of financial details
S07E14P01	0	0	0	1	high valuation,niche market,uncertain scalability,legal complexities,low success rate.
S07E14P01	0	0	1	1	high valuation,niche market,uncertain scalability,legal complexities,low success rate.
S07E15P02	0	0	0	0	overcrowded market,lack of unique value proposition,high valuation for early-stage company,unclear financials and sales data.
S07E15P02	0	0	1	0	overconfident tone,aggressive pitch style,unclear financials,short operational history,existing business distraction.
S07E15P03	0	0	0	0	high cost,niche market,practicality concerns,investor skepticism
S07E15P03	0	0	1	0	high cost,niche market,practicality concerns,investor skepticism
S07E15P04	1	0	0	1	high growth,proven track record,expanding market,educational impact,scalable online transition.
S07E15P04	1	0	1	1	sat prep market,proven sales growth,expansion potential,online course success,personal success story,educational impact.
S07E16P01	1	1	0	1	social impact,unique product,strong margins,emotional appeal,military connection,scalable model
S07E16P01	1	1	1	1	social impact,unique product,strong narrative,military connection,high profit margin,emotional appeal.
S07E16P02	1	0	0	0	innovative product,broad market appeal,tech focus,safety feature,entertainment value.
S07E16P02	1	0	1	0	innovative product,broad market appeal,tech focus,safety feature,entertainment value.
S07E16P03	0	1	0	0	niche market,lack of clear scalability,high risk,unclear financials,entertainment value high but serious investment concerns.
S07E16P03	1	1	1	0	unique value proposition,military background,emotional appeal,clear problem and solution,entertainment value.
S07E16P04	1	0	0	1	social impact,unique value proposition,veteran entrepreneurs,compelling backstory,emotional appeal.
S07E16P04	1	0	1	1	social impact,unique value proposition,veteran entrepreneurs,compelling backstory,product uniqueness,emotional appeal.
S07E17P01	1	0	0	0	innovative product,health and wellness market,high accuracy,scalable technology,strong pitch entertainment value.
S07E17P01	1	0	1	0	innovative product,health and wellness market,high accuracy,scalable technology,strong pitch presentation
S07E17P02	1	1	0	1	sustainable,plant-based,vegan market,unique product,environmental impact
S07E17P02	1	1	1	1	innovative product,sustainability,growing vegan market,female entrepreneurship,unique offering
S07E17P03	0	1	0	0	lack of evidence,unconvincing claims,insufficient validation,investor skepticism,high risk.
S07E17P03	0	1	1	0	lack of evidence,high claims,investor skepticism,niche market,unconvincing pitch
S07E17P04	0	0	0	1	high valuation,niche market,technology reliability,competition in custom clothing.
S07E17P04	1	0	1	1	innovative technology,large market,customization,entertainment value,strong pitch delivery.
S07E18P01	0	0	0	1	high valuation,crowded market,unclear differentiation"
S07E18P01	1	0	1	1	innovative product,scalable solution,experienced team,strong market potential,personalization in fitness,tech integration (spotify).
S07E18P02	0	0	0	0	niche market,high investment ask,unclear scalability,specialized equipment,hygiene skepticism
S07E18P02	0	0	1	0	niche market,high investment ask,unclear technology validation,hygiene sensitivity,limited scalability
S07E18P03	1	1	0	0	innovative product,large market potential,health-conscious consumers,upf 50 fabric,swimwear market growth,appealing to all ages.
S07E18P03	1	1	1	0	innovative product,large market potential,health-conscious consumers,strong pitch,female entrepreneurship,upf 50 fabric appeal
S07E18P04	0	0	0	1	unclear pitch,environmental focus,niche market,execution concerns,investor fit
S07E18P04	1	0	1	1	environmental impact,innovative product,market potential,waste reduction,entertainment value
S07E19P01	0	0	0	1	oversaturated market,unclear differentiation,safety concerns,niche product
S07E19P01	0	0	1	1	oversaturated market,lack of innovation,unclear differentiation,high valuation
S07E19P03	1	0	0	1	innovative,space-saving,fitness industry,scalable product line,clear demand
S07E19P03	1	0	1	1	innovative product,fitness industry growth,compact design,clear problem and solution,reasonable valuation"
S07E19P04	0	1	0	1	niche market,limited scalability,high valuation,lack of financial details
S07E19P04	0	1	1	1	niche market,limited scalability,unclear financials,high valuation
S07E20P01	1	1	0	1	health and wellness focus,relatable problem (back pain),innovative solution,strong personal story,product demonstration,reasonable valuation.
S07E20P01	1	1	1	1	health and wellness focus,relatable problem (back pain),strong personal story,product demonstration,clear market need,appealing to investor mark cuban directly.
S07E20P03	0	0	0	0	saturated market,unclear differentiation,potential technical issues,high production costs
S07E20P03	0	0	1	0	unclear explanation,confusing demonstration,security concerns unresolved,niche market
S07E20P04	0	1	0	0	unclear business model,lack of financial details,patent pending but no sales proof,unclear product packaging and distribution strategy.
S07E20P04	1	1	1	0	innovative product,health-conscious market,patent pending,experienced entrepreneur,female-led team,entertainment value in pitch.
S07E21P01	0	0	0	0	crowdsourcing complexity,niche market,high investment for equity"
S07E21P01	1	0	1	0	innovative concept,craft beer industry growth,interactive customer involvement,proven product interest (crowdsourced winner),award recognition (great american beer festival),entertainment value (beer tasting),clear expansion plan
S07E21P02	0	0	0	1	unclear business model,lack of serious problem identification,insufficient financial details,high valuation with low equity offer.
S07E21P02	0	0	1	1	unclear business model,lack of serious problem identification,vague product description,entertainment over substance.
S07E21P03	1	0	0	1	innovative solution,relatable problem,clear market need,appealing product demonstration,engaging pitch
S07E21P03	1	0	1	1	innovative product,relatable problem,clear solution,mass market appeal,entertainment value
S07E22P01	0	0	0	1	niche product,limited appeal,novelty item,entertainment value high but practical investment low
S07E22P01	0	0	1	1	novelty product,limited appeal,entertainment value,lack of broad market potential,sustainability concerns
S07E22P02	0	0	0	1	high investment ask,niche market,limited product size,complex technology,specialized team requirement.
S07E22P02	0	0	1	1	high valuation,niche market,complex technology,limited product size
S07E22P03	0	1	0	0	negative feedback,taste issues,confusion in product presentation,investor dissatisfaction
S07E22P03	0	1	1	0	negative feedback,taste issues,confusion in product presentation,investor dissatisfaction
S07E22P04	1	1	0	1	unique product,organic and safe,large market potential,clear problem and solution,strong pitch presentation
S07E22P04	1	1	1	1	organic product,market demand,safety,multi-use,female entrepreneurs,made in usa
S07E23P01	1	0	0	1	unique pet products,customization,emotional appeal,large pet market,reasonable valuation,personalized pitch with samples.
S07E23P01	1	0	1	1	unique product,pet industry,customization,emotional appeal,demonstrated product interest
S07E23P02	1	0	0	1	innovative product,educational value,interactive technology,personalized content,strong presentation,engaging pitch.
S07E23P02	1	0	1	1	innovative product,educational value,interactive technology,children's market,entertainment factor
S07E23P03	0	0	0	0	novelty item,limited utility,lack of recurring revenue,high novelty,low practical value
S07E23P03	0	0	1	0	novelty item,limited utility,lack of recurring revenue,high risk
S07E23P04	1	0	0	1	innovative product,strong pre-sales,clear market niche,scalable business model,appealing to tech-savvy consumers.
S07E23P04	1	0	1	1	innovative product,clear market niche,strong pre-sales,scalable business model,appealing to tech-savvy consumers,entertainment value in pitch.
S07E24P01	1	0	0	1	innovative product,pet health monitoring,large pet owner market,technology integration,reasonable valuation.
S07E24P01	1	0	1	1	innovative product,pet health monitoring,large pet owner market,emotional appeal,practical demonstration,reasonable valuation.
S07E24P02	0	0	0	0	high valuation,insufficient sales growth,unclear market demand,fashion accessory risk,investor skepticism.
S07E24P02	0	0	1	0	high valuation,insufficient sales growth,unclear market demand,fashion-focused product with limited appeal
S07E24P03	1	0	0	0	innovative product,high market potential,strong pitch,customization feature,technology integration,entertainment value.
S07E24P03	1	0	1	0	innovative use of technology,high market potential,customization,strong pitch,clear problem and solution,entertainment value.
S07E25P01	1	0	0	1	innovative product,solves common problem,environmentally friendly,patented,entertainment value,clear market potential
S07E25P01	1	0	1	1	innovative product,entertainment value,problem-solving,patented technology,environmental appeal
S07E25P02	0	0	0	0	niche market,high equity ask,entertainment value,lack of financial details,specialized location
S07E25P02	0	0	1	0	niche market,entertainment risk,high equity ask,lack of financial details
S07E25P03	1	0	0	0	innovative product,large market,experienced team,strong demonstration,investor interest
S07E25P03	1	0	1	0	innovative product,large market,experienced team,demonstrated product functionality,strong pitch engagement
S07E25P04	0	1	0	1	niche product,limited market appeal,potential design flaws,unclear demonstration,leakage concerns
S07E25P04	1	1	1	1	innovative product,children's market,problem-solving,female entrepreneur,multiple products
S07E26P01	0	1	0	1	competitive market,existing solutions,instagram capabilities,differentiation challenge,investor concerns
S07E26P01	1	1	1	1	innovative niche,influencer marketing,female entrepreneurship,commission-based revenue model,social media integration,fashion industry appeal
S07E26P03	0	0	0	0	unclear pitch,product novelty,market potential unclear,high valuation
S07E26P03	0	0	1	0	unclear pitch,confusing presentation,product novelty,valuation concerns,market potential unclear
S07E26P04	0	0	0	1	high equity offer,niche market,unclear differentiation,potential scalability issues
S07E26P04	0	0	1	1	high equity,niche market,unclear differentiation,potential limited scalability
S07E27P01	1	1	0	1	healthier alternative,strong retail presence,growing distribution,appealing product differentiation,clear market need,attractive to health-conscious consumers.
S07E27P01	1	1	1	1	healthier alternative,strong market appeal,retail partnerships,female entrepreneurship,appealing product demonstration.
S07E27P04	0	0	0	1	niche market,complex pitch,unclear financials,high valuation.
S07E27P04	0	0	1	1	niche market,unclear financials,high valuation,entertainment-focused pitch.
S07E28P01	1	0	0	1	unique concept,nostalgia marketing,entertainment value,growing adult recreation market
S07E28P01	1	0	1	1	unique concept,nostalgia marketing,adult entertainment,experiential service,engaging presentation
S07E28P02	0	0	0	1	unclear demonstration,niche market,high product cost,practicality concerns.
S07E28P02	0	0	1	1	niche market,unclear demonstration,safety concerns,practicality issues
S07E28P03	1	1	0	0	growing market,product improvement,passionate entrepreneur,demonstrated need,sports equipment
S07E28P03	1	1	1	0	growing market,product innovation,passionate entrepreneur,demonstrated need,sports equipment durability
S07E28P04	1	0	0	1	innovative product,nostalgia market,scalable technology,entertainment value,interactive pitch
S07E28P04	1	0	1	1	nostalgia,innovation,entertainment value,tech integration,market niche
S07E29P01	1	0	0	1	return entrepreneur,addressed feedback,subscription model,direct-to-consumer,market need,entertainment value
S07E29P01	1	0	1	1	return entrepreneur,improved product,subscription model,direct-to-consumer,market need
S07E29P02	0	1	0	0	low sales,lack of enthusiasm,unclear market differentiation,investor engagement concerns
S07E29P02	1	1	1	0	relatable problem,large target market,appealing product,clear presentation,humor,sample tasting,initial sales
S07E29P03	0	0	0	1	saturated market,digital alternatives,low technological barrier,unclear financials
S07E29P03	1	0	1	1	innovative solution,tech integration,personal touch,scalable model,strong pitch presentation.
S07E29P04	0	0	0	1	high valuation,niche market,controversial method,limited appeal
S07E29P04	0	0	1	1	high valuation,niche market,controversial method,unproven long-term efficacy.
S08E01P01	1	0	0	1	innovative product,large market (beer consumers),entertainment value,demonstration ready,clear problem and solution,substantial equity offer.
S08E01P01	1	0	1	1	innovative product,large market (beer consumers),entertainment value,product demonstration,clear problem and solution
S08E01P03	1	0	0	0	celebrity endorsements,unique product,experienced entrepreneur,clear market demand,personalization trend.
S08E01P03	1	0	1	0	celebrity endorsements,unique product,experienced entrepreneur,clear market demand,entertainment value"
S08E01P04	0	1	0	1	cyberbullying prevention,app effectiveness,market saturation,technological challenges,investor skepticism
S08E01P04	1	1	1	1	social impact,technology solution,cyberbullying prevention,female entrepreneurs,emotional appeal
S08E02P01	1	0	0	1	innovative,fashion industry,high demand events,customizable,cost-effective,entertainment value
S08E02P01	0	0	1	1	saturated market,novelty item,unclear market demand,high competition in fashion accessories,lack of demonstrated financials or sales traction.
S08E02P02	1	1	0	1	innovative product,solves common problem,scalable market,clear demonstration,reusable and non-damaging technology.
S08E02P02	0	1	1	1	low energy,skepticism about product uniqueness,concerns about wall damage,competitive alternatives
S08E02P03	0	0	0	0	entertainment value,lack of clear business model,high valuation,unclear market differentiation,reliance on poem/performance over substance.
S08E02P03	0	0	1	0	entertainment value,unclear business model,high valuation,niche market,lack of financial details
S08E02P04	0	0	0	1	niche product,limited appeal,novelty item,unproven market demand,high risk.
S08E02P04	0	0	1	1	niche product,limited appeal,novelty item,unproven market demand,high valuation
S08E03P01	0	1	0	1	niche market,limited scalability,high competition in apparel,lack of unique technology or innovation.
S08E03P01	1	1	1	1	female entrepreneurs,relatable product,personal story,functional innovation,target market presence.
S08E03P02	0	0	0	0	unclear pitch,lack of professionalism,insufficient financial details,confusing presentation
S08E03P02	0	0	1	0	unclear pitch,lack of professionalism,insufficient financial details,confusing presentation
S08E03P03	0	0	0	1	high valuation,niche market,technical feasibility concerns,competitive landscape.
S08E03P03	1	0	1	1	innovative solution,large market,clear problem,engaging pitch,high entertainment value.
S08E04P01	1	1	0	1	practical solution,relatable problem,affordable product,appealing to female investors,demonstration ready,clear revenue model
S08E04P01	1	1	1	1	practical solution,female entrepreneurs,relatable problem,affordable product,appealing margins,engaging presentation
S08E04P02	1	0	0	0	unique product,legal innovation,high market demand,experienced entrepreneur,entertainment value
S08E04P02	1	0	1	0	unique product,legal innovation,large market potential,entertainment value,family business heritage
S08E04P03	0	0	0	1	niche product,high valuation,unclear market size,potential manufacturing complexities
S08E04P03	1	0	1	1	innovative product,experienced entrepreneur,clear problem and solution,market potential in kitchen gadgets,entertainment value in demonstration
S08E04P04	0	1	0	1	inexperienced team,unclear presentation,niche market,lack of financial details
S08E04P04	0	1	1	1	inexperienced presenters,unclear pitch,niche market,lack of financial details.
S08E05P01	0	1	0	1	niche market,handmade,scalability concerns,limited financial details
S08E05P01	1	1	1	1	unique product,strong niche market,proven sales,female entrepreneurship,family-oriented,handmade/custom product.
S08E05P02	0	0	0	0	young entrepreneur,niche market,product uniqueness,investor risk appetite,market size concerns
S08E05P02	0	0	1	0	niche market,limited appeal,young entrepreneur,high valuation
S08E05P03	0	1	0	1	overpitched,unclear unique value,saturated market,gimmicky product.
S08E05P03	1	1	1	1	practical solution,multi-purpose product,clear market need,appealing to broad audience,reasonable valuation
S08E05P04	1	0	0	1	innovative product,pet industry,clear problem and solution,emotional appeal,reasonable valuation,scalable business model
S08E05P04	1	0	1	1	innovative product,pet industry,clear problem and solution,emotional connection,scalable business model,reasonable valuation
S08E06P01	0	1	0	0	unclear pitch,confusing presentation,lack of focus,potential branding issues
S08E06P01	0	1	1	0	confusing pitch,unclear product description,unprofessional presentation
S08E06P02	0	0	0	0	unclear business model,logistical concerns,hygiene issues with used clothes,high operational costs,niche market appeal.
S08E06P02	0	0	1	0	unclear pitch,confusion,lack of clarity on business model,potential hygiene concerns with used clothes,logistical challenges,investor skepticism.
S08E06P03	0	0	0	1	niche market,high investment ask,prototype stage,specialized technology,unclear mass market appeal.
S08E06P03	1	0	1	1	innovative product,high market potential,health and safety relevance,interactive demonstration,clear problem and solution,appealing to lori greiner (product demonstration and consumer focus).
S08E06P04	0	0	0	1	novelty item,lack of proprietary value,limited market potential,unclear business model.
S08E06P04	0	0	1	1	novelty item,lack of proprietary value,limited market potential,unclear business model.
S08E07P01	0	1	0	1	niche market,novelty product,unclear scalability,high valuation
S08E07P01	1	1	1	1	unique product,sustainable materials,personalized approach,strong presentation,female entrepreneurship,emotional connection
S08E07P02	0	1	0	1	unclear pitch,lack of financial details,chaotic presentation,high valuation without justification
S08E07P02	0	1	1	1	unclear pitch,lack of financial details,chaotic presentation,high valuation without justification
S08E07P03	1	0	0	0	innovative technology,health concern solution,market potential,scalable product,strong presentation
S08E07P03	1	0	1	0	innovative technology,health concern solution,market potential,product differentiation,scalable business model.
S08E07P04	0	0	0	0	aggressive tone,unclear value proposition,high valuation,lack of financial details.
S08E07P04	0	0	1	0	aggressive tone,lack of professionalism,unclear business specifics,high valuation.
S08E08P01	1	1	0	1	innovative product,strong sales,clear market need,appealing to parents,high market potential.
S08E08P01	1	1	1	1	innovative product,strong sales,clear market need,female entrepreneurship,appealing to parent market
S08E08P02	0	0	0	1	young age,limited scalability,niche market,financials unclear,high risk
S08E08P02	0	0	1	1	young age,limited scalability,niche market,high risk,lack of detailed financials
S08E08P03	1	0	0	1	scalable business,proven growth,food industry interest,engaging presentation,targeted investor appeal
S08E08P03	1	0	1	1	scalable business,proven growth,food industry interest,engaging presentation,personalized pitch to specific investor
S08E08P04	1	0	0	1	innovative product,real estate convenience,high market potential,engaging pitch,addresses common problem,technology integration.
S08E08P04	1	0	1	1	innovative product,real estate convenience,high market potential,strong pitch engagement,barbara corcoran's industry relevance.
S08E09P02	0	0	0	0	high valuation,niche market,unclear financials,investor concerns
S08E09P02	0	0	1	0	high valuation,niche market,unclear financials,competitive industry
S08E09P03	0	1	0	0	unclear presentation,high valuation,niche market,product confusion
S08E09P03	0	1	1	0	unclear communication,confusion in presentation,niche market,high valuation
S08E10P01	1	0	0	1	innovative product,urban mobility solution,high entertainment value,strong demonstration,clear market need
S08E10P01	1	0	1	1	innovative product,urban mobility solution,strong demonstration,high entertainment value,clear market need
S08E10P02	1	0	0	0	pet health,growing market,emotional appeal,product uniqueness,clear problem and solution,engaging pitch.
S08E10P02	1	0	1	0	pet health,growing market,emotional appeal,product uniqueness,live demonstration
S08E10P03	0	0	0	0	high valuation,niche market,unclear competitive advantage,investor concerns about ingredients and health impact.
S08E10P03	0	0	1	0	high valuation,niche market,unclear competitive advantage,investor skepticism on biohacking appeal
S08E11P01	0	1	0	1	seasonal,entertainment value,niche market,unclear financials
S08E11P01	1	1	1	1	entertainment value,unique product,strong emotional appeal,holiday season relevance,engaging presentation"
S08E11P02	0	0	0	0	niche market,product differentiation unclear,safety concerns,limited appeal
S08E11P02	0	0	1	0	niche market,product differentiation unclear,potential safety concerns,limited appeal
S08E11P03	0	0	0	1	saturated market,customization not unique,high valuation,unclear competitive advantage
S08E11P03	0	0	1	1	saturated market,lack of uniqueness,customization not compelling,high valuation,investor skepticism
S08E11P04	0	0	0	1	unclear pitch,confusing presentation,lack of focus,high valuation,unclear financials.
S08E11P04	0	0	1	1	confusing pitch,unclear value proposition,lack of focus,investor concerns about execution and market penetration.
S08E12P03	1	0	0	0	veteran-owned,emotional appeal,unique backstory,coffee market,strong branding,personalization.
S08E12P03	1	0	1	0	veteran-owned,compelling backstory,coffee market,personalized product,strong presentation
S08E13P01	0	1	0	1	niche market,unclear competitive advantage,environmental impact questionable,financials and scalability concerns.
S08E13P01	0	1	1	1	unclear problem statement,niche market,lack of financial details,high equity offer.
S08E13P02	0	0	0	1	unclear value proposition,overly casual pitch,lack of financial details,unfocused product description
S08E13P02	0	0	1	1	overly gimmicky,unclear product description,lack of focus on business fundamentals,excessive pandering to investors.
S08E13P03	0	1	0	0	niche market,unclear financials,inventory risks,high competition in subscription services.
S08E13P03	1	1	1	0	niche market,subscription model,personalized service,female entrepreneurs,entertainment value,problem-solving product
S08E13P04	1	1	0	1	unique product,reasonable manufacturing cost,existing sales,market potential,fitness industry experience,personal story/connection.
S08E13P04	1	1	1	1	unique product,growing sales,industry experience,reasonable valuation,targeted market,made in usa
S08E14P01	0	1	0	1	consumer resistance,novelty product,limited appeal,protein content concerns,ingredient skepticism
S08E14P01	0	1	1	1	consumer resistance,novelty product,taste concerns,ingredient prominence,market acceptance
S08E14P02	1	0	0	1	innovative product,niche market,clear problem and solution,appealing to health-conscious consumers,entertainment value in pitch.
S08E14P02	1	0	1	1	innovative product,health and safety,large market potential,entertainment value,reasonable valuation
S08E14P04	0	0	0	1	high initial investment,security concerns,niche market,scalability issues
S08E14P04	0	0	1	1	high initial investment,niche market,security concerns,operational complexity
S08E15P02	1	1	0	0	unique product,market need,aesthetic appeal,versatile use,clear problem and solution,engaging pitch.
S08E15P02	1	1	1	0	unique product,market need,clear problem and solution,appealing to parents,lifestyle integration,strong presentation.
S08E15P03	0	0	0	1	niche market,unclear broad appeal,limited demonstration of financials,high valuation for early stage
S08E15P03	1	0	1	1	innovative product,outdoor lifestyle,versatile use,experienced team,clear problem and solution,appealing to active lifestyle market.
S08E16P01	1	1	0	1	innovative product,relatable problem,experienced entrepreneur,appealing to lori (packaging),high market potential in baby care industry.
S08E16P01	1	1	1	1	unique product,strong pitch,female entrepreneur,baby care market,emotional appeal,practical solution
S08E16P03	1	0	0	0	ethical sourcing,superfood trend,social impact,unique value proposition,health-conscious market.
S08E16P03	1	0	1	0	ethical sourcing,health trend,unique value proposition,social impact,investor interest in sustainability and health-conscious products.
S08E17P01	0	1	0	1	high valuation,niche market,complex product,unclear financials
S08E17P01	0	1	1	1	high valuation,niche market,complex product,unclear financials.
S08E17P02	1	0	0	1	innovative product,home gardening trend,tech integration,strong presentation,market potential,lifestyle appeal
S08E17P02	1	0	1	1	innovative product,indoor gardening trend,strong presentation,clear problem and solution,scalable technology,lifestyle appeal
S08E17P03	0	0	0	0	competitive space,existing solutions,technical feasibility,niche market,high valuation
S08E17P03	0	0	1	0	competitive space,existing solutions,technical feasibility,investor skepticism
S08E17P04	1	0	0	1	educational technology,coding for kids,subscription model,interactive product demonstration,high market potential,engaging pitch.
S08E17P04	1	0	1	1	coding education,subscription model,engaging demonstration,children's market,tech industry growth
S08E18P01	0	0	0	1	saturated market,unclear unique value proposition,high valuation,emotional appeal without strong business metrics
S08E18P01	0	0	1	1	unclear pitch,confusing presentation,lack of focus on business fundamentals,high valuation
S08E18P02	0	0	0	1	sensationalism,lack of details,unclear business model,high valuation
S08E18P02	0	0	1	1	high valuation,lack of financial details,sensationalism,niche market.
S08E18P04	0	0	0	1	unclear pitch,initial confusion,niche market,low donation percentage,financial impact unclear
S08E18P04	0	0	1	1	unclear pitch,initial confusion,niche market,low donation percentage,questionable financial impact
S08E19P01	1	1	0	1	innovative product,strong presentation,clear problem and solution,large market potential,appealing to consumer convenience,engaging pitch.
S08E19P01	1	1	1	1	innovative product,strong female entrepreneurship,clear problem and solution,appealing to lori greiner (beauty and convenience products),entertainment value in presentation.
S08E19P02	1	0	0	1	unique product,interactive experience,entertainment value,consumer engagement,scalable business model
S08E19P02	1	0	1	1	unique product,interactive experience,entertainment value,clear demonstration,engagement with sharks,sizable market potential.
S08E19P03	0	0	0	0	saturated market,behavior modification complexity,unclear efficacy,high equity ask
S08E19P03	1	0	1	0	innovative product,weight management,sensory science,behavioral psychology,unique formula,market potential in health and wellness,entertainment value in product demonstration.
S08E19P04	1	0	0	1	unique product,environmental impact,personalized pitch,scalable business model,entertainment value.
S08E19P04	1	0	1	1	eco-friendly,unique product,recycling,market potential,entertainment value,personalized pitch to sharks.
S08E20P01	0	0	0	1	niche market,novelty product,limited appeal,investor skepticism,entertainment value high but practical investment appeal low.
S08E20P01	0	0	1	1	niche market,novelty product,limited appeal,investor skepticism,entertainment value high but practical investment appeal low.
S08E20P02	0	0	0	1	niche market,complexity,entertainment gimmick,unclear scalability,high valuation.
S08E20P02	1	0	1	1	innovative product,sustainable agriculture,health-conscious market,entertainment value,clear demonstration
S08E20P04	0	0	0	1	unclear problem statement,vague product description,lack of financial details,emotional pitch lacking business specifics.
S08E20P04	0	0	1	1	unclear product description,lack of professionalism,emotional pitch,missing financial details,high valuation.
S08E21P01	0	0	0	1	unclear pitch,unrealistic expectations,privacy concerns,high competition in security tech.
S08E21P01	0	0	1	1	confusing pitch,unclear product description,unrealistic expectations,safety product market saturation,high valuation.
S08E21P03	0	0	0	0	unclear value proposition,consumer confusion,vague merchant commitments,investor concerns
S08E21P03	0	0	1	0	unclear value proposition,consumer confusion,vague merchant commitments,investor concerns
S08E21P04	1	0	0	1	child safety,patented technology,emotional appeal,large market potential,appealing design.
S08E21P04	1	0	1	1	innovative product,safety feature,large market (children's bikes),emotional appeal,strong presentation.
S08E22P01	1	1	0	1	innovative product,market niche,entertainment value,engaging presentation,clear problem and solution
S08E22P01	1	1	1	1	unique product,entertainment value,strong pitch,market potential,female entrepreneurs,personalized interaction with investors
S08E22P02	0	0	0	0	niche market,unclear demonstration,safety product,limited appeal,investor disinterest.
S08E22P02	0	0	1	0	confusing pitch,unclear demonstration,lack of professionalism,safety product market saturation,unclear financials and business model.
S08E22P04	1	0	0	1	innovative product,security concern,market need,demonstration,entertainment value
S08E22P04	1	0	1	1	innovative product,security feature,market need,demonstration,high-quality materials,rfid protection
S08E23P01	1	0	0	1	innovative product,relatable problem,strong pitch,market potential,unique technology,made in usa,confident guarantee.
S08E23P01	0	0	1	1	high valuation,niche product,unclear differentiation,potential manufacturing and scalability concerns
S08E23P02	0	0	0	0	niche product,high valuation,unclear market demand,novelty item,limited appeal
S08E23P02	0	0	1	0	niche product,unclear market demand,high valuation,novelty item,limited appeal
S08E23P04	1	0	0	1	innovative kitchen gadget,multi-functionality,clear problem and solution,engaging presentation,appealing to broad market
S08E23P04	1	0	1	1	innovative kitchen gadget,practical solution,clear demonstration,strong pitch,market potential in home goods.
S08E24P02	1	0	0	0	innovative product,digital integration,environmental sustainability,clear use case,humor in pitch
S08E24P02	1	0	1	0	innovative product,digital integration,reusable,environmental appeal,clear problem and solution,engaging pitch.
S08E24P03	0	0	0	0	niche market,scientific skepticism,product efficacy,investor concerns
S08E24P03	0	0	1	0	niche market,scientific skepticism,product efficacy doubts,investor risk aversion
S08E24P04	0	1	0	1	niche market,limited scalability,novelty product,unclear financials
S08E24P04	1	1	1	1	unique product,female entrepreneurs,wedding industry,entertainment value,clear problem and solution
S09E01P02	0	0	0	0	niche market,safety concerns,high investment,unclear market demand,complex technology
S09E01P02	0	0	1	0	high risk,niche market,safety concerns,unclear market size,complex technology
